id,Machine_failure_pred,Probability
136681,0,0.0019670435551784144
136682,0,0.0020266554522896927
136683,0,0.002082912620473908
136684,0,0.004393605701892994
136685,0,0.012707496470706783
136686,0,0.002870973829458235
136687,0,0.006037622224941479
136688,0,0.005827758331349558
136689,0,0.006254688722142837
136690,0,0.00263221597703855
136691,0,0.011777646421828028
136692,0,0.002868782634051931
136693,0,0.0008336725482798109
136694,0,0.0011104156492131537
136695,0,0.001916795173872791
136696,0,0.005708333210616085
136697,0,0.0005900071651676191
136698,0,0.006173987765052503
136699,0,0.004147095656745716
136700,0,0.001316655814353052
136701,0,0.002421437917623428
136702,0,0.0014675295667102605
136703,0,0.008261481973406537
136704,0,0.000770209812979866
136705,0,0.0007841035478081206
136706,0,0.0015868630904278538
136707,0,0.003440882325334366
136708,0,0.010299955194173602
136709,0,0.00020765811921563093
136710,0,0.002231331124713662
136711,0,0.003884176329322198
136712,0,0.0005541354344431118
136713,0,0.0023481527570313474
136714,0,0.013926996963303595
136715,0,0.0057970178519893304
136716,0,0.0018785439196571366
136717,0,0.00513498759384293
136718,0,0.013995840526375227
136719,0,0.002646237623091432
136720,0,0.00022140443678277737
136721,0,0.0020005004608461305
136722,0,0.0013491740735577192
136723,0,0.0017089937394896397
136724,0,0.002159131612803832
136725,0,0.002725688703477462
136726,0,0.0014445224780083908
136727,0,0.0015462296117207217
136728,0,0.0010721395798955974
136729,0,0.003287556664102533
136730,0,0.0014191284354906322
136731,0,0.009009496935661738
136732,0,0.0023240205038263825
136733,0,0.001934143863275015
136734,0,0.0020168940916603494
136735,0,0.0018821083719849415
136736,0,0.003002656980559659
136737,0,0.0013127127047150744
136738,0,0.0019032557773735936
136739,0,0.006620812268755493
136740,0,0.002211874609037693
136741,0,0.01895874961321716
136742,0,0.002856513022832021
136743,0,0.002795243796094613
136744,0,0.0023750529028652633
136745,0,0.0055656231885923375
136746,0,0.0023471044527345643
136747,0,0.0020007498089060064
136748,0,0.0011222377186558764
136749,0,0.0009228918486354022
136750,0,0.003326948404436203
136751,0,0.0021318043617188915
136752,0,0.0009896802671554071
136753,0,0.013794507898225504
136754,0,0.002470224763991302
136755,0,0.008829077451877679
136756,0,0.0009985778992134772
136757,0,0.011796404329194043
136758,0,0.0018971204750801872
136759,0,0.002704499671710079
136760,0,0.0015714430176409781
136761,0,0.0010490998585595732
136762,0,0.023645138800753675
136763,0,0.0029961466514588394
136764,0,0.0018174135919850705
136765,0,0.0029835006125740623
136766,0,0.0035360675207636565
136767,0,0.007157576171830517
136768,0,0.0013852052383419226
136769,0,0.0026371266684759066
136770,0,0.0019709180249845065
136771,0,0.0038629326036266768
136772,0,0.01408541518677261
136773,0,0.0011876554253809686
136774,0,0.0015080314013965312
136775,0,0.009255030345732608
136776,0,0.0006602324757966226
136777,0,0.0018788468417980154
136778,0,0.0027869830445767883
136779,0,0.0024070919209487414
136780,0,0.0006982009452257247
136781,0,0.005349081331144852
136782,0,0.002851816961091617
136783,0,0.00042388978315525673
136784,0,0.0012493771859938539
136785,0,0.0039696687565537
136786,0,0.0028414065350064444
136787,0,0.004510523922169153
136788,0,0.014541044259856441
136789,0,0.0023249809625482806
136790,0,0.0009199616600182229
136791,0,0.0027085568440704585
136792,0,0.0043778487338331585
136793,0,0.0014371644469423248
136794,0,0.004928433212190716
136795,0,0.0038501590427490765
136796,0,0.0031174782399643565
136797,0,0.0033567285774654797
136798,0,0.004855864221074456
136799,0,0.0032524283128353565
136800,0,0.002084426143616712
136801,0,0.0017211918195994896
136802,0,0.0024393701322776695
136803,0,0.0016401848102251327
136804,0,0.0018291807427515527
136805,0,0.003430731477775613
136806,0,0.0008657613053229139
136807,0,0.0018755068192497521
136808,0,0.0023961374611658377
136809,0,0.0011014342256948932
136810,0,0.005578943127048254
136811,0,0.006579093853965783
136812,0,0.0006968435538091476
136813,0,0.017874515562048235
136814,0,0.0030671267940322873
136815,0,0.0007821891190049117
136816,0,0.0010064658788941265
136817,0,0.0013629318880761607
136818,0,0.0052943029309670975
136819,0,0.0007777819994632772
136820,0,0.0009908265502012147
136821,0,0.0012530632229651652
136822,0,0.01249436117377881
136823,0,0.0016682943541037726
136824,0,0.000803886555901384
136825,0,0.001980434863814523
136826,1,0.9973323957381518
136827,0,0.0005092766617689013
136828,0,0.0012387796879156847
136829,0,0.004005544086558407
136830,0,0.0027039894272465953
136831,0,0.0011775057767823597
136832,0,0.002599932647120311
136833,0,0.0009662930453649862
136834,1,0.9989345615691978
136835,0,0.002414174952708105
136836,0,0.002503192723701878
136837,0,0.0018915410851246875
136838,0,0.002554290406492572
136839,0,0.0009101034509949389
136840,0,0.0024933532515327376
136841,0,0.004482258167421303
136842,0,0.0028450478444707983
136843,0,0.0014798010207671985
136844,0,0.0036474291335599762
136845,0,0.0024040420271969516
136846,0,0.002027281207543784
136847,0,0.0008439666706557394
136848,0,0.0016764176931171068
136849,0,0.0027112006347527855
136850,0,0.003102785433472571
136851,0,0.0017991930274922918
136852,0,0.003984586315038407
136853,0,0.004689423898602284
136854,0,0.0020069574345390256
136855,0,0.003592531927239265
136856,0,0.01718281756048354
136857,0,0.003516386892646565
136858,0,0.002163376135208249
136859,0,0.0011308712406077406
136860,0,0.0016088721439429974
136861,0,0.0009578707396662715
136862,0,0.005516415272032521
136863,0,0.0007007452018766624
136864,0,0.0005479839781640263
136865,0,0.0027909893845321078
136866,0,0.003407241567617463
136867,0,0.007308654328137227
136868,0,0.0013339502974894888
136869,0,0.0024969155200730096
136870,0,0.0030436766230089903
136871,0,0.0009907122468636208
136872,0,0.0032486542800166667
136873,0,0.0010195154426403095
136874,0,0.0006587631408473478
136875,0,0.0014627527905384532
136876,0,0.0011882364171955167
136877,0,0.0035999513345550726
136878,0,0.0007063259218897384
136879,0,0.00534091350095267
136880,0,0.0033194094260405324
136881,0,0.002661862701979669
136882,0,0.0009253744108783275
136883,0,0.0011872641606615068
136884,0,0.0019564960489192704
136885,0,0.01480798797605083
136886,0,0.0017356258169572687
136887,0,0.0019011662000310205
136888,0,0.004858327575085976
136889,0,0.002648567218192259
136890,0,0.0024011698798180165
136891,0,0.0025388870486553576
136892,0,0.0017126412035310791
136893,0,0.0021157696466714967
136894,0,0.0008035117237485033
136895,0,0.001836494696295551
136896,0,0.001236727634173501
136897,0,0.004692617651070688
136898,0,0.0021456005633461615
136899,0,0.001806541588729656
136900,0,0.0017532762929530902
136901,0,0.002126430027829351
136902,0,0.0023375072674383275
136903,0,0.0007769804467378746
136904,0,0.0028858649454136715
136905,0,0.001994141078958834
136906,0,0.0009027523372590053
136907,0,0.0022525403163498776
136908,0,0.001433363305846825
136909,0,0.001976791216274075
136910,0,0.003122351097607392
136911,0,0.004402110752337117
136912,0,0.006333142646873232
136913,0,0.006866601682832045
136914,0,0.0013283029857675546
136915,0,0.0029791984698663357
136916,0,0.001174978661270182
136917,0,0.0024406724700704206
136918,0,0.0010068454721883465
136919,0,0.00252586794472374
136920,0,0.0013345430680929589
136921,0,0.008346505863412844
136922,0,0.0015592462111757353
136923,0,0.0012975102633353034
136924,0,0.001062618241870534
136925,0,0.0005326381935267204
136926,0,0.0008619311669414445
136927,0,0.00184744510504065
136928,0,0.002114301247865515
136929,0,0.0034213976577761656
136930,0,0.0031570022201447305
136931,0,0.01052290448442338
136932,0,0.005886280871926557
136933,0,0.001923093812384431
136934,0,0.0033711667732418665
136935,0,0.001357411685378569
136936,0,0.005166295161113384
136937,0,0.0009256225846845577
136938,0,0.0012244164829999613
136939,0,0.001266278855115517
136940,0,0.0019077524160028122
136941,0,0.011899694847928879
136942,0,0.0014026687075268415
136943,0,0.0017892714060951484
136944,0,0.06658509027762473
136945,0,0.0071179092748411
136946,0,0.004387499487221973
136947,0,0.0035112696749159435
136948,0,0.0007660545645430541
136949,0,0.004019494143625872
136950,0,0.0018490440905541024
136951,0,0.002280575096558531
136952,0,0.0009106905129996162
136953,0,0.0021235714030165666
136954,0,0.0004167143686171197
136955,0,0.0014657049767741817
136956,0,0.001255970955677277
136957,0,0.0021709961412999207
136958,0,0.002783238439686245
136959,0,0.0023942923073128936
136960,1,0.9953475239855778
136961,0,0.00669277157777203
136962,0,0.002169371863406268
136963,0,0.006947595604651361
136964,0,0.004253659380188096
136965,0,0.010357044006028856
136966,0,0.013243194201405779
136967,0,0.0023800689008738646
136968,0,0.009636314204139356
136969,0,0.0007051429669617812
136970,0,0.005488969767512666
136971,0,0.004189537669694037
136972,0,0.004776544250086056
136973,0,0.004614516496601745
136974,0,0.0005919693420692393
136975,0,0.006693306587875798
136976,0,0.0013936082950496585
136977,0,0.003337051088834489
136978,0,0.0019475235239381206
136979,0,0.001108834773865491
136980,0,0.0007429508678315127
136981,0,0.0012671039351771032
136982,0,0.00288222663624642
136983,0,0.0017402826388848902
136984,0,0.001880669981616991
136985,0,0.0153716211185178
136986,0,0.0019386884872230293
136987,0,0.0049289671205655
136988,0,0.0026772146242495525
136989,0,0.0028237212495138262
136990,0,0.0005364062550598715
136991,0,0.0018729155058046008
136992,0,0.0008253593588567622
136993,0,0.0014820462486745032
136994,0,0.00734728926867374
136995,0,0.013523368048284646
136996,0,0.0022852355508923023
136997,0,0.004248632033986984
136998,0,0.0030671330895312696
136999,0,0.002801678828307617
137000,0,0.02292923397020667
137001,0,0.0016485573193499032
137002,0,0.0029320504521503257
137003,0,0.002831215940784955
137004,0,0.03612506101187074
137005,1,0.9996807120638865
137006,0,0.000550708637472953
137007,0,0.0017621203662506835
137008,0,0.0036017045051133815
137009,0,0.012130391921862032
137010,0,0.0051895263670821805
137011,0,0.004001201133870745
137012,0,0.012304456489417461
137013,0,0.005021254335445011
137014,0,0.0009255932702533254
137015,0,0.008306465956946379
137016,0,0.004223776045460097
137017,0,0.0011541671821473966
137018,0,0.001781143854133293
137019,0,0.0021591034681272396
137020,0,0.035376736304570215
137021,0,0.007623195807867126
137022,0,0.000883267222084331
137023,0,0.0014218744043540002
137024,0,0.0026634123145221787
137025,0,0.0009305082071596063
137026,0,0.01105617596680219
137027,0,0.0025374963244872506
137028,0,0.0015378564904900026
137029,0,0.0010677151047975542
137030,0,0.007112114349704117
137031,0,0.009123573892338893
137032,0,0.003996506357699191
137033,0,0.004363944841294711
137034,0,0.004651659228072316
137035,0,0.01269642903468956
137036,0,0.004220214248585182
137037,1,0.9931574917037717
137038,0,0.003970272599402219
137039,0,0.0021884899975533347
137040,0,0.0010492598188888054
137041,0,0.007558246938858471
137042,0,0.0007027538864877617
137043,0,0.002248844743814721
137044,0,0.001373886836856285
137045,0,0.0013002716228754162
137046,0,0.0014441195333730033
137047,0,0.0021464300426796237
137048,0,0.004095955643244073
137049,0,0.006110790171510778
137050,0,0.0009371444009111783
137051,0,0.0029200352089558852
137052,0,0.007693810783921768
137053,0,0.0022116653170610734
137054,0,0.001569077154405503
137055,0,0.00289219716486626
137056,0,0.0013897865363474318
137057,0,0.0012918631754465265
137058,0,0.002330807496894253
137059,0,0.006027280240730942
137060,0,0.0008436005180757778
137061,0,0.0012269151833734099
137062,0,0.00864063928534297
137063,0,0.004597209631646353
137064,0,0.004422012659965688
137065,0,0.010446018987452736
137066,0,0.004683375297530195
137067,0,0.0013359232240297589
137068,0,0.0019469636762900482
137069,0,0.002778321630512205
137070,0,0.002993964043855638
137071,0,0.002135650940790106
137072,0,0.000972113771364328
137073,0,0.0019447745672515244
137074,0,0.006122218903555725
137075,0,0.0030038163965333837
137076,0,0.0007262697709518858
137077,0,0.0024183883682951015
137078,0,0.0018522439343638575
137079,0,0.003963509871101644
137080,0,0.004056000265063554
137081,0,0.004387563533188876
137082,0,0.0015936314701872503
137083,0,0.0003746851444786292
137084,0,0.0021810702465010047
137085,0,0.005376193851006446
137086,0,0.005381920424353718
137087,0,0.0015466349735050895
137088,0,0.010300665332754085
137089,0,0.0015279617821443681
137090,0,0.0025107673271616477
137091,0,0.0008227797120923981
137092,0,0.007979592916486913
137093,0,0.00601957088731964
137094,0,0.014401215118244442
137095,0,0.0038803181947449886
137096,0,0.0010921414940542537
137097,0,0.008032609648227792
137098,0,0.005405419237747299
137099,0,0.0032113109781929743
137100,0,0.0013233952246289456
137101,0,0.0025727302204267676
137102,0,0.00519503195819453
137103,0,0.009388085508540296
137104,0,0.0007043312200630925
137105,0,0.0013164386303911695
137106,0,0.01935132756107455
137107,0,0.003198446574756279
137108,0,0.0015015093247571147
137109,0,0.0017673621892328707
137110,0,0.008907249780001562
137111,0,0.016706265125251807
137112,1,0.9844796163025045
137113,0,0.017083965066246178
137114,0,0.0010198248695019424
137115,0,0.0006603347290542428
137116,0,0.0052724172756075756
137117,0,0.001055696951589768
137118,0,0.0023822224445386856
137119,0,0.00988354969182237
137120,0,0.0017573870211223769
137121,0,0.000978221550720366
137122,0,0.004514109087653001
137123,0,0.002201747764982145
137124,0,0.012061269978217368
137125,0,0.0009404003082497488
137126,0,0.0007964460222811071
137127,0,0.0035008121136926875
137128,0,0.001295683454382153
137129,0,0.0018987366417737566
137130,0,0.0017587800936658122
137131,0,0.0027567638831510763
137132,0,0.0017949038449000488
137133,0,0.0015867578871681409
137134,0,0.012103671830701563
137135,0,0.005135682312656156
137136,0,0.0008994355874465027
137137,0,0.0008876942284019099
137138,0,0.0030439446948178953
137139,0,0.0010599017122318863
137140,0,0.010731533058913379
137141,0,0.0016601806252223954
137142,0,0.0030605574707797487
137143,0,0.0019281651136550297
137144,0,0.001563382588914159
137145,0,0.000839410784340183
137146,0,0.0026731662209348184
137147,0,0.0006353342570249845
137148,0,0.006589416587973697
137149,0,0.0031652126282903626
137150,0,0.005016356577804967
137151,0,0.0020185992597983064
137152,0,0.003709512686733904
137153,0,0.017623394951174997
137154,0,0.0037557921897360437
137155,0,0.0029220308029908196
137156,0,0.006681381524594939
137157,0,0.0035821387530217447
137158,0,0.0014953843861527153
137159,0,0.002562923213248644
137160,0,0.002837120113908864
137161,0,0.0019573049773185026
137162,0,0.003018449131679881
137163,0,0.0006882467450332326
137164,0,0.002291098980715771
137165,0,0.0047239138102761705
137166,0,0.0024930930830952174
137167,0,0.0038192179539078995
137168,0,0.0030185163121722283
137169,0,0.00372020199591417
137170,0,0.0016859824414348736
137171,0,0.0023591063336054975
137172,0,0.0013960969277944807
137173,0,0.003581651648516024
137174,0,0.0005221668565482314
137175,0,0.004058814312140115
137176,0,0.0016624309335981876
137177,0,0.004231175681467912
137178,0,0.0016737822522679608
137179,0,0.00345559618120607
137180,0,0.001091364417512326
137181,0,0.0030729425206022904
137182,0,0.009672874744027208
137183,0,0.0021520790058733663
137184,0,0.0022326776687287405
137185,0,0.005392476400184539
137186,0,0.0025767922655562906
137187,0,0.0010494326502338207
137188,0,0.008095115568543188
137189,0,0.008625423057826676
137190,0,0.001394511069188053
137191,0,0.0019820712161189398
137192,1,0.5209688979357087
137193,0,0.0013439685667378527
137194,0,0.0014730532590413864
137195,0,0.013543982962788694
137196,0,0.004768758674396443
137197,0,0.0034778599906480382
137198,0,0.008166923931578961
137199,0,0.0006910058646532908
137200,0,0.0012674363639956253
137201,0,0.007655096238988967
137202,0,0.004624301888875879
137203,0,0.001393097667462875
137204,0,0.0006304246200824616
137205,0,0.0027908898586409443
137206,0,0.0010943670633404721
137207,0,0.005855977296740654
137208,0,0.0056918191850611885
137209,0,0.0014695610246169687
137210,0,0.0033461004388859695
137211,0,0.0028383519876512085
137212,0,0.005521222134419337
137213,0,0.0020083629985935807
137214,0,0.0011946068475136293
137215,0,0.004180399992634536
137216,0,0.005910628545444527
137217,0,0.002765971025380227
137218,0,0.005492324394562157
137219,0,0.0017596437286040451
137220,0,0.004865833844731322
137221,0,0.00449106456192573
137222,0,0.005614455663416101
137223,0,0.0015910450122137035
137224,0,0.002721935895174437
137225,0,0.0007024367774190938
137226,0,0.001552594481533025
137227,0,0.0017262822072216062
137228,0,0.007770123496757498
137229,0,0.0027399392461818226
137230,0,0.0007618388810613835
137231,0,0.00533959365520687
137232,0,0.0013440340157063566
137233,0,0.002825199956419569
137234,0,0.0011826189514405551
137235,0,0.0015049827324903153
137236,0,0.001266050930174286
137237,0,0.0010317370689722433
137238,0,0.0013565778348449326
137239,0,0.0030123803893749965
137240,0,0.0010929413809408943
137241,0,0.007753494249283823
137242,0,0.00802450270350198
137243,0,0.003368371818518596
137244,0,0.007397301311678815
137245,0,0.01065904138746913
137246,0,0.004177137528119064
137247,0,0.0009339721764192112
137248,0,0.0018333884063113763
137249,0,0.009122114878593806
137250,0,0.0024175252767565268
137251,0,0.003509592501478186
137252,0,0.002299606025471211
137253,0,0.00161985394552098
137254,0,0.0007896495883724108
137255,0,0.00625304256303578
137256,0,0.00664298700572845
137257,0,0.00149575861494745
137258,0,0.0009098032676254921
137259,0,0.0009672312186980221
137260,0,0.005208767804345528
137261,0,0.0030806322694079597
137262,0,0.0034477798431453086
137263,0,0.007089355154192667
137264,0,0.011477813202892028
137265,0,0.009105433195797732
137266,0,0.0014579819907804003
137267,0,0.0006197135173311933
137268,0,0.000731224160759679
137269,0,0.001405961076815762
137270,0,0.0010883487331261603
137271,0,0.0011274336962034542
137272,0,0.017354009030957476
137273,0,0.0009707510962807662
137274,0,0.0013113188714832602
137275,0,0.0021704486099176305
137276,0,0.0009746172660956985
137277,0,0.004126620249505471
137278,0,0.0020548193976729105
137279,0,0.006581206601335711
137280,0,0.0004750319186808649
137281,0,0.00238185500573116
137282,0,0.0021981134812639057
137283,0,0.006569115051008812
137284,0,0.0024720808456085144
137285,0,0.0020808246378711797
137286,0,0.0036471858763157056
137287,0,0.0021938016104281442
137288,0,0.010672135910251415
137289,0,0.0012815331283499978
137290,0,0.0017391932597679175
137291,0,0.0009706469357153905
137292,0,0.002816209202824675
137293,0,0.0034534547965564067
137294,0,0.0033697284419381313
137295,0,0.0016986872339349941
137296,0,0.0037950054820441014
137297,0,0.003935563764593104
137298,0,0.00666050494012518
137299,0,0.0011793215550837664
137300,0,0.006509916601638489
137301,0,0.002164109895291292
137302,0,0.0010752741332404302
137303,0,0.004284156351528071
137304,0,0.005329076906444313
137305,0,0.016452081310012683
137306,0,0.00544538297655921
137307,0,0.0022757829428474417
137308,0,0.003053514101754455
137309,0,0.001379501751220152
137310,0,0.002817747136913468
137311,0,0.0037549801609308604
137312,0,0.009120622413649075
137313,0,0.0012654653949879255
137314,0,0.00128951249857245
137315,0,0.0030746240904195895
137316,0,0.0007735874316555516
137317,0,0.0014347119395907793
137318,0,0.0022665646341486225
137319,0,0.0033258973922899275
137320,0,0.003621592004155698
137321,0,0.000925025757214278
137322,0,0.0019998554609497064
137323,0,0.007965325080815136
137324,0,0.00804151141446628
137325,0,0.01080840152669735
137326,0,0.0007038519511237197
137327,0,0.0030057509698603563
137328,0,0.008493943594865877
137329,0,0.0016671777106729783
137330,0,0.007208980744433729
137331,0,0.006388209718457436
137332,0,0.0017590924316521611
137333,0,0.0036902570898783736
137334,0,0.003463799976251417
137335,0,0.002329770479983507
137336,0,0.015693602170915415
137337,0,0.0014091334575384706
137338,0,0.0032450227761422574
137339,0,0.0015132329419634775
137340,0,0.0007243562672401393
137341,0,0.0006740736607828835
137342,0,0.000988180228240166
137343,0,0.0034281978223533248
137344,0,0.0037605594773915973
137345,0,0.001664209811643759
137346,0,0.005638353510895593
137347,0,0.00509450835472057
137348,0,0.002801595673241813
137349,0,0.001610710740143301
137350,0,0.001484500938268043
137351,0,0.007666729234092425
137352,0,0.0018024763117787785
137353,0,0.003988077909888163
137354,0,0.0005553394169203738
137355,0,0.0015572959502173334
137356,0,0.00045885362975719963
137357,0,0.0011828511092563776
137358,0,0.0005115457926850991
137359,0,0.0015369020289935128
137360,0,0.004206132426203069
137361,0,0.001220941712984739
137362,0,0.002302653782305739
137363,0,0.0010799873441606853
137364,0,0.005703574645125523
137365,0,0.0007142290508041271
137366,0,0.004510206876408141
137367,0,0.021451212677140386
137368,0,0.001547334295444778
137369,0,0.002751636034530143
137370,0,0.0007945361947315691
137371,0,0.00603268020892045
137372,0,0.001521059337555603
137373,0,0.0025785662821595453
137374,0,0.0009130579691711754
137375,0,0.0011703829544934326
137376,0,0.0015052545166809516
137377,0,0.0004179015176649462
137378,0,0.0021606750536418504
137379,1,0.9965140303903675
137380,0,0.011047925714488527
137381,0,0.0011639978258605004
137382,0,0.0006629416430759344
137383,0,0.0023913000298714697
137384,0,0.0023585211370840864
137385,1,0.9863017312132243
137386,0,0.0005682208921378609
137387,0,0.00021307629133410978
137388,0,0.0007598994085144352
137389,0,0.0013299724316212995
137390,0,0.000580597449316969
